gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout
LOC119218872	23	14	3	2	262.35	524.7	95	1
LOC119218877	9	51	16	2	635.58	1271.16	95	1
LOC119218878	38	22	14	3	418.77000000000004	837.5400000000001	95	1
LOC119218880	75	44	32	20	1380.0600000000002	2760.1200000000003	95	1
LOC119218883	23	16	24	8	260.37	520.74	95	1
LOC119218886	51	57	14	14	892.98	1785.96	95	1
LOC119218891	8	34	2	1	485.1	970.2	95	1
LOC119218893	27	18	9	2	448.14000000000004	896.2800000000001	95	1
LOC119218894	20	19	0	2	399.96000000000004	799.9200000000001	95	1
LOC119218898	19	9	11	5	255.42000000000002	510.84000000000003	95	1
LOC119218900	18	17	8	4	252.45000000000002	504.90000000000003	95	1
LOC119218904	28	23	7	4	292.05	584.1	95	1
LOC119218910	4	11	0	3	227.70000000000002	455.40000000000003	95	1
LOC119218912	1	5	1	2	395.67	791.34	95	1
LOC119218914	38	23	0	1	1177.1100000000001	2354.2200000000003	95	1
LOC119218918	56	71	68	34	1835.46	3670.92	95	1
LOC119218919	143	96	41	20	1735.8000000000002	3471.6000000000004	95	1
LOC119218921	48	65	24	26	1407.78	2815.56	95	1
LOC119218925	74	66	14	23	1231.89	2463.78	95	1
LOC119218928	41	40	25	22	1095.93	2191.86	95	1
LOC119218929	28	34	8	7	1095.93	2191.86	95	1
LOC119218930	21	54	12	16	1083.06	2166.12	95	1
LOC119218932	15	42	23	15	1010.7900000000001	2021.5800000000002	95	1
LOC119218933	8	48	16	18	998.9100000000001	1997.8200000000002	95	1
LOC119218934	43	47	30	14	982.08	1964.16	95	1
LOC119218936	38	40	18	10	957.33	1914.66	95	1
LOC119218938	5	4	1	1	418.77000000000004	837.5400000000001	95	1
LOC119218939	20	35	12	8	929.61	1859.22	95	1
LOC119218940	39	42	16	10	889.0200000000001	1778.0400000000002	95	1
LOC119218941	23	36	5	7	847.44	1694.88	95	1
LOC119218943	25	22	10	2	550.77	1101.54	95	1
LOC119218947	7	15	18	4	736.5600000000001	1473.1200000000001	95	1
LOC119218952	8	2	3	1	423.06	846.12	95	1
LOC119218954	39	26	12	5	631.62	1263.24	95	1
LOC119218957	23	57	7	7	617.76	1235.52	95	1
LOC119218966	9	19	0	11	478.17	956.34	95	1
LOC119218967	13	5	6	4	466.29	932.58	95	1
LOC119218972	2	0	4	5	436.59000000000003	873.1800000000001	95	1
LOC119218973	4	53	0	2	594.99	1189.98	95	1
LOC119218974	26	20	6	2	432.63	865.26	95	1
LOC119218975	2	19	4	6	430.65000000000003	861.3000000000001	95	1
LOC119218977	7	17	12	3	440.22	880.44	95	1
LOC119218978	8	3	2	2	334.62	669.24	95	1
LOC119218982	6	19	14	3	389.07	778.14	95	1
LOC119218990	5	20	2	0	308.88	617.76	95	1
LOC119218998	5	10	2	3	331.65000000000003	663.3000000000001	95	1
LOC119219001	17	15	9	6	318.78000000000003	637.5600000000001	95	1
LOC119219004	4	0	4	1	314.82	629.64	95	1
LOC119219007	43	31	2	5	481.14000000000004	962.2800000000001	95	1
LOC119219009	33	14	5	6	304.92	609.84	95	1
LOC119219010	16	9	20	9	303.93	607.86	95	1
LOC119219012	4	5	26	14	302.94	605.88	95	1
LOC119219013	10	3	9	6	294.03000000000003	588.0600000000001	95	1
LOC119219015	10	14	3	2	283.14	566.28	95	1
LOC119219017	20	26	4	10	472.23	944.46	95	1
LOC119219018	2	7	5	2	275.22	550.44	95	1
LOC119219019	6	3	16	4	270.27000000000004	540.5400000000001	95	1
LOC119219021	13	16	1	2	264.33	528.66	95	1
LOC119219023	12	9	4	1	253.44	506.88	95	1
LOC119219025	9	13	1	6	238.59	477.18	95	1
LOC119219027	15	11	3	3	228.69	457.38	95	1
LOC119219029	8	2	3	0	219.78	439.56	95	1
LOC119219030	25	8	0	0	215.82000000000002	431.64000000000004	95	1
LOC119219033	16	58	8	10	1202.8500000000001	2405.7000000000003	95	1
LOC119219036	1	6	0	5	192.06	384.12	95	1
LOC119219037	5	12	1	1	191.07000000000002	382.14000000000004	95	1
LOC119219038	1	9	0	1	190.08	380.16	95	1
LOC119219039	0	9	3	1	190.08	380.16	95	1
LOC119219041	1	7	0	3	164.34	328.68	95	1
LOC119219042	9	6	4	1	154.44	308.88	95	1
LOC119219052	14	13	2	3	350.46000000000004	700.9200000000001	95	1
LOC119219069	7	56	21	39	831.2700000000001	1662.5400000000002	95	1
LOC119219080	1	8	1	0	129.69	259.38	95	1
LOC119219081	18	86	20	26	1447.38	2894.76	95	1
LOC119219086	23	28	4	4	495	990	95	1
LOC119219087	2	38	2	11	458.37	916.74	95	1
LOC119219089	1	24	1	10	457.38	914.76	95	1
LOC119219090	11	40	2	5	457.38	914.76	95	1
LOC119219091	8	4	3	0	163.35	326.7	95	1
LOC119219095	22	33	3	6	570.24	1140.48	95	1
LOC119219106	69	54	17	9	938.5200000000001	1877.0400000000002	95	1
LOC119219107	24	55	2	6	828.63	1657.26	95	1
LOC119219108	30	53	7	3	760.32	1520.64	95	1
LOC119219109	32	27	9	4	432.63	865.26	95	1
LOC119219118	3	9	6	3	269.28000000000003	538.5600000000001	95	1
LOC119219119	23	60	14	14	1128.6000000000001	2257.2000000000003	95	1
LOC119219123	18	57	2	8	648.45	1296.9	95	1
LOC119219124	43	50	3	4	546.48	1092.96	95	1
LOC119219125	27	38	21	5	484.77000000000004	969.5400000000001	95	1
LOC119219130	3	19	2	1	225.72	451.44	95	1
LOC119219131	16	15	0	3	187.11	374.22	95	1
LOC119219137	6	71	2	16	1290.96	2581.92	95	1
LOC119219138	22	38	5	6	622.71	1245.42	95	1
LOC119219141	3	13	0	1	256.41	512.82	95	1
LOC119219144	25	19	3	4	348.48	696.96	95	1
LOC119219146	24	64	9	9	852.39	1704.78	95	1
LOC119219154	8	58	3	16	1055.3400000000001	2110.6800000000003	95	1
LOC119219159	6	57	3	10	729.63	1459.26	95	1
LOC119219161	35	27	4	0	325.71000000000004	651.4200000000001	95	1
LOC119219165	36	34	7	9	542.52	1085.04	95	1
LOC119219169	14	27	3	8	327.69	655.38	95	1
LOC119219172	95	96	20	11	1642.41	3284.82	95	1
LOC119219174	30	60	4	11	873.1800000000001	1746.3600000000001	95	1
LOC119219178	8	26	6	4	491.04	982.08	95	1
LOC119219183	99	65	44	21	1177.1100000000001	2354.2200000000003	95	1
LOC119219184	64	41	35	22	651.09	1302.18	95	1
LOC119219185	23	16	14	4	552.75	1105.5	95	1
LOC119219189	17	22	3	3	375.21000000000004	750.4200000000001	95	1
LOC119219200	8	43	6	4	733.59	1467.18	95	1
LOC119219208	1	6	1	0	96.03	192.06	95	1
LOC119219216	1	30	2	1	432.63	865.26	95	1
LOC119219221	23	17	6	4	361.35	722.7	95	1
LOC119219226	2	7	1	0	109.89	219.78	95	1
LOC119219230	4	11	2	1	383.13	766.26	95	1
LOC119219231	13	47	1	7	670.23	1340.46	95	1
LOC119219234	28	18	5	2	415.8	831.6	95	1
LOC119219235	23	17	6	3	365.31	730.62	95	1
LOC119219244	5	7	2	5	331.65000000000003	663.3000000000001	95	1
LOC119219247	8	18	4	4	380.16	760.32	95	1
LOC119219253	32	35	5	9	311.85	623.7	95	1
LOC119219254	240	102	44	20	2180.9700000000003	4361.9400000000005	95	1
LOC119219255	14	25	2	0	346.17	692.34	95	1
LOC119219258	0	66	0	8	761.3100000000001	1522.6200000000001	95	1
LOC119219272	13	35	4	2	403.92	807.84	95	1
LOC119219280	24	21	5	3	278.19	556.38	95	1
LOC119219283	6	6	0	0	193.05	386.1	95	1
LOC119219287	31	93	5	20	1129.5900000000001	2259.1800000000003	95	1
LOC119219289	13	12	1	2	176.22	352.44	95	1
LOC119219294	9	5	2	2	151.47	302.94	95	1
LOC119219296	12	52	9	10	838.5300000000001	1677.0600000000002	95	1
LOC119219300	43	65	9	7	700.9200000000001	1401.8400000000001	95	1
LOC119219303	9	33	5	5	674.19	1348.38	95	1
LOC119219316	6	12	6	2	495	990	95	1
LOC119219320	32	38	5	10	456.39000000000004	912.7800000000001	95	1
LOC119219321	15	30	1	5	456.39000000000004	912.7800000000001	95	1
LOC119219324	25	35	6	9	443.52000000000004	887.0400000000001	95	1
LOC119219329	20	32	3	5	374.22	748.44	95	1
LOC119219331	6	17	2	2	360.36	720.72	95	1
LOC119219352	15	17	0	1	223.74	447.48	95	1
LOC119219354	6	13	2	3	208.89000000000001	417.78000000000003	95	1
LOC119219356	27	42	2	7	529.65	1059.3	95	1
LOC119219359	0	2	0	0	176.22	352.44	95	1
LOC119219362	6	6	1	4	161.37	322.74	95	1
LOC119219366	9	7	0	2	111.87	223.74	95	1
LOC119219367	6	14	1	0	103.95	207.9	95	1
LOC119219390	7	44	5	4	615.78	1231.56	95	1
LOC119219391	3	6	1	3	172.26000000000002	344.52000000000004	95	1
LOC119219395	35	19	10	5	403.92	807.84	95	1
LOC119219398	23	63	8	6	888.0300000000001	1776.0600000000002	95	1
LOC119219400	44	137	24	28	2337.3900000000003	4674.780000000001	95	1
LOC119219404	40	53	8	10	747.45	1494.9	95	1
LOC119219405	1	12	1	2	125.73	251.46	95	1
LOC119219407	23	43	3	4	364.32	728.64	95	1
LOC119219408	45	134	12	21	1123.65	2247.3	95	1
LOC119219413	28	49	1	6	395.01	790.02	95	1
LOC119219419	23	74	13	15	1295.91	2591.82	95	1
LOC119219423	110	134	29	20	1953.27	3906.54	95	1
LOC119219425	10	5	2	1	320.76	641.52	95	1
LOC119219427	0	9	1	3	191.07000000000002	382.14000000000004	95	1
LOC119219431	12	6	5	1	198.99	397.98	95	1
LOC119219436	3	5	8	3	492.03000000000003	984.0600000000001	95	1
LOC119219440	8	43	2	7	495	990	95	1
LOC119219448	5	22	0	3	250.47	500.94	95	1
LOC119219455	30	27	5	5	371.25	742.5	95	1
LOC119219461	10	65	6	9	1107.81	2215.62	95	1
LOC119219464	21	47	16	14	782.1	1564.2	95	1
LOC119219465	37	51	11	17	872.19	1744.38	95	1
LOC119219466	21	23	10	3	623.7	1247.4	95	1
LOC119219471	2	12	16	12	470.25	940.5	95	1
LOC119219472	15	25	5	5	377.19	754.38	95	1
LOC119219475	32	3	34	8	315.81	631.62	95	1
LOC119219476	22	10	56	13	314.82	629.64	95	1
LOC119219477	9	11	2	2	192.06	384.12	95	1
LOC119219490	26	26	20	9	601.9200000000001	1203.8400000000001	95	1
LOC119219491	25	38	4	4	367.29	734.58	95	1
LOC119219506	14	15	4	2	407.88	815.76	95	1
LOC119219513	48	40	23	19	1486.65	2973.3	95	1
LOC119219521	25	54	32	14	1450.3500000000001	2900.7000000000003	95	1
LOC119219524	6	13	1	3	126.72	253.44	95	1
LOC119219527	17	37	1	5	393.03000000000003	786.0600000000001	95	1
LOC119219539	12	17	4	3	399.96000000000004	799.9200000000001	95	1
LOC119219541	18	18	6	4	440.55	881.1	95	1
LOC119219545	86	56	16	9	784.08	1568.16	95	1
LOC119219547	0	4	0	1	120.78	241.56	95	1
LOC119219549	29	19	8	2	367.29	734.58	95	1
LOC119219550	24	47	7	10	1053.3600000000001	2106.7200000000003	95	1
LOC119219551	10	7	28	16	244.53	489.06	95	1
LOC119219552	7	7	25	14	302.94	605.88	95	1
LOC119219554	2	3	2	1	612.8100000000001	1225.6200000000001	95	1
LOC119219555	8	10	1	2	211.86	423.72	95	1
LOC119219557	19	15	3	3	353.43	706.86	95	1
LOC119219558	30	23	15	10	591.03	1182.06	95	1
LOC119219560	3	5	10	5	239.25	478.5	95	1
LOC119219565	13	7	6	6	289.08000000000004	578.1600000000001	95	1
LOC119219566	8	7	8	4	425.70000000000005	851.4000000000001	95	1
LOC119219567	0	9	0	0	154.44	308.88	95	1
LOC119219570	12	30	1	4	768.57	1537.14	95	1
LOC119219572	9	16	2	2	372.24	744.48	95	1
LOC119219577	21	6	3	0	217.8	435.6	95	1
LOC119219580	6	10	0	0	181.17000000000002	362.34000000000003	95	1
LOC119219583	23	9	20	6	468.27000000000004	936.5400000000001	95	1
LOC119219587	126	112	52	33	2361.15	4722.3	95	1
LOC119219588	17	11	5	4	582.12	1164.24	95	1
LOC119219599	2	25	8	3	383.13	766.26	95	1
LOC119219603	15	1	1	0	226.71	453.42	95	1
LOC119219606	64	44	42	20	1291.95	2583.9	95	1
LOC119219608	4	4	45	30	2136.42	4272.84	95	1
LOC119219609	11	9	2	0	121.77000000000001	243.54000000000002	95	1
LOC119219615	4	19	7	5	650.76	1301.52	95	1
LOC119219618	51	58	11	5	675.1800000000001	1350.3600000000001	95	1
LOC119219626	19	50	3	7	702.9	1405.8	95	1
LOC119219628	22	12	7	5	160.38	320.76	95	1
LOC119219630	21	39	18	12	1192.95	2385.9	95	1
LOC119219634	9	34	6	3	349.47	698.94	95	1
LOC119219639	1	12	1	0	145.53	291.06	95	1
LOC119219642	16	34	6	9	536.58	1073.16	95	1
LOC119219647	2	1	10	7	382.8	765.6	95	1
LOC119219651	15	7	14	8	367.29	734.58	95	1
LOC119219652	23	7	51	18	358.38	716.76	95	1
LOC119219653	19	12	6	3	253.44	506.88	95	1
LOC119219654	7	3	6	5	253.44	506.88	95	1
LOC119219656	28	26	1	1	363.33000000000004	726.6600000000001	95	1
LOC119219659	9	18	7	6	271.26	542.52	95	1
LOC119219662	0	1	4	5	204.93	409.86	95	1
LOC119219668	69	75	14	24	901.89	1803.78	95	1
LOC119219676	17	53	13	10	1110.78	2221.56	95	1
LOC119219677	3	42	2	2	294.03000000000003	588.0600000000001	95	1
LOC119219678	22	34	8	3	380.16	760.32	95	1
LOC119219683	8	43	5	6	693	1386	95	1
LOC119219687	11	8	8	1	224.73000000000002	449.46000000000004	95	1
LOC119219690	30	38	2	3	480.15000000000003	960.3000000000001	95	1
LOC119219692	2	8	7	5	181.17000000000002	362.34000000000003	95	1
LOC119219693	4	39	3	7	797.94	1595.88	95	1
LOC119219694	17	66	7	14	775.1700000000001	1550.3400000000001	95	1
LOC119219695	29	92	5	6	1282.38	2564.76	95	1
LOC119219697	20	24	9	5	377.19	754.38	95	1
LOC119219698	10	56	8	17	608.85	1217.7	95	1
LOC119219700	25	45	15	19	607.86	1215.72	95	1
LOC119219704	5	47	0	4	625.6800000000001	1251.3600000000001	95	1
LOC119219706	39	58	16	11	1097.91	2195.82	95	1
LOC119219708	27	19	3	1	176.22	352.44	95	1
LOC119219711	1	11	0	2	137.61	275.22	95	1
LOC119219719	9	6	0	1	107.91000000000001	215.82000000000002	95	1
LOC119219721	83	101	18	18	1309.77	2619.54	95	1
LOC119219722	19	48	8	6	628.65	1257.3	95	1
LOC119219730	28	53	2	11	629.64	1259.28	95	1
LOC119219737	13	53	8	7	1039.5	2079	95	1
LOC119219739	18	36	12	14	763.2900000000001	1526.5800000000002	95	1
LOC119219744	39	13	5	5	210.87	421.74	95	1
LOC119219745	34	54	17	17	1062.6000000000001	2125.2000000000003	95	1
LOC119219748	1	19	1	1	432.63	865.26	95	1
LOC119219753	9	27	4	4	393.03000000000003	786.0600000000001	95	1
LOC119219755	21	17	9	4	582.12	1164.24	95	1
LOC119219756	8	6	3	0	277.2	554.4	95	1
LOC119219758	7	11	9	2	355.41	710.82	95	1
LOC119219790	12	35	18	12	693	1386	95	1
LOC119219792	4	8	2	2	172.26000000000002	344.52000000000004	95	1
LOC119219794	6	13	3	2	219.78	439.56	95	1
LOC119219795	1	3	2	0	95.04	190.08	95	1
LOC119219799	5	14	3	4	179.19	358.38	95	1
LOC119219800	13	14	1	2	208.89000000000001	417.78000000000003	95	1
LOC119219801	14	32	2	9	510.51000000000005	1021.0200000000001	95	1
LOC119219804	2	3	15	10	146.52	293.04	95	1
LOC119219805	1	5	10	9	146.52	293.04	95	1
LOC119219807	2	2	1	0	76.56	153.12	95	1
LOC119219813	13	13	1	1	142.56	285.12	95	1
LOC119219817	64	36	0	0	753.39	1506.78	95	1
LOC119219822	5	10	0	1	206.91	413.82	95	1
LOC119219824	16	7	19	11	114.84	229.68	95	1
LOC119219826	3	1	8	0	505.89000000000004	1011.7800000000001	95	1
LOC119219829	19	29	5	2	368.28000000000003	736.5600000000001	95	1
LOC119219830	31	41	6	4	461.34000000000003	922.6800000000001	95	1
LOC119219831	5	68	10	17	934.5600000000001	1869.1200000000001	95	1
LOC119219832	11	46	3	4	535.59	1071.18	95	1
LOC119219839	2	8	5	2	471.24	942.48	95	1
LOC119219840	1	12	0	0	253.44	506.88	95	1
LOC119219841	27	21	6	1	277.2	554.4	95	1
LOC119219844	1	9	0	3	234.63000000000002	469.26000000000005	95	1
LOC119219845	22	50	9	9	658.35	1316.7	95	1
LOC119219849	23	15	6	3	282.15000000000003	564.3000000000001	95	1
LOC119219852	1	5	23	18	693.6600000000001	1387.3200000000002	95	1
LOC119219855	34	26	0	0	371.25	742.5	95	1
LOC119219856	93	215	27	42	2920.5	5841	95	1
LOC119219857	47	53	8	9	996.9300000000001	1993.8600000000001	95	1
LOC119219859	10	53	13	15	1087.02	2174.04	95	1
LOC119219861	16	27	2	2	204.93	409.86	95	1
LOC119219863	12	18	1	8	394.02000000000004	788.0400000000001	95	1
LOC119219864	7	7	0	2	234.63000000000002	469.26000000000005	95	1
LOC119219865	4	8	0	4	227.70000000000002	455.40000000000003	95	1
LOC119219867	9	15	5	2	570.24	1140.48	95	1
LOC119219869	64	80	24	19	955.35	1910.7	95	1
LOC119219877	11	28	2	10	673.2	1346.4	95	1
LOC119219878	30	49	0	0	866.9100000000001	1733.8200000000002	95	1
LOC119219883	36	48	12	5	689.0400000000001	1378.0800000000002	95	1
LOC119219884	30	47	6	13	883.08	1766.16	95	1
LOC119219885	1	0	14	9	385.77000000000004	771.5400000000001	95	1
LOC119219887	8	4	17	10	526.35	1052.7	95	1
LOC119219888	31	31	3	10	412.83000000000004	825.6600000000001	95	1
LOC119219891	1	2	0	1	99	198	95	1
LOC119219898	115	200	0	0	3251.1600000000003	6502.320000000001	95	1
LOC119219901	6	38	0	0	422.73	845.46	95	1
LOC119219902	11	24	11	10	870.21	1740.42	95	1
LOC119219903	5	33	0	0	413.82	827.64	95	1
LOC119219905	1	6	0	0	99.99000000000001	199.98000000000002	95	1
LOC119219906	92	134	32	24	1840.74	3681.48	95	1
LOC119219907	44	39	14	10	868.23	1736.46	95	1
LOC119219908	19	20	3	1	241.56	483.12	95	1
LOC119219911	4	9	0	1	78.21000000000001	156.42000000000002	95	1
LOC119219915	27	138	12	22	1563.8700000000001	3127.7400000000002	95	1
LOC119219916	15	90	8	20	1567.8300000000002	3135.6600000000003	95	1
LOC119219917	32	124	0	0	1658.25	3316.5	95	1
LOC119219922	43	50	0	0	459.36	918.72	95	1
LOC119219927	187	96	0	0	1739.1000000000001	3478.2000000000003	95	1
LOC119219931	5	1	1	1	200.64000000000001	401.28000000000003	95	1
LOC119219933	9	3	17	5	624.03	1248.06	95	1
LOC119219934	33	19	27	15	507.87	1015.74	95	1
LOC119219936	3	3	19	14	502.92	1005.84	95	1
LOC119219937	22	14	12	5	821.7	1643.4	95	1
LOC119219939	34	10	7	0	465.3	930.6	95	1
LOC119219942	0	3	17	11	454.08000000000004	908.1600000000001	95	1
LOC119219943	7	7	3	1	544.83	1089.66	95	1
LOC119219945	24	34	17	4	810.48	1620.96	95	1
LOC119219948	35	74	11	7	1043.46	2086.92	95	1
LOC119219952	16	18	3	4	446.49	892.98	95	1
LOC119219955	13	37	0	0	705.87	1411.74	95	1
LOC119219963	29	16	45	23	929.2800000000001	1858.5600000000002	95	1
LOC119219964	39	10	63	23	487.41	974.82	95	1
LOC119219966	7	9	13	6	809.82	1619.64	95	1
LOC119219967	1	2	9	3	175.23000000000002	350.46000000000004	95	1
LOC119219968	1	1	0	0	149.49	298.98	95	1
LOC119219969	4	2	13	5	107.58	215.16	95	1
LOC119219970	1	0	2	1	104.61	209.22	95	1
LOC119219971	5	1	6	3	104.61	209.22	95	1
LOC119219973	7	3	11	6	112.2	224.4	95	1
LOC119219975	1	1	8	4	100.65	201.3	95	1
LOC119219978	11	4	84	30	514.47	1028.94	95	1
LOC119219980	24	13	47	13	791.01	1582.02	95	1
LOC119219981	5	36	1	4	360.36	720.72	95	1
LOC119219986	23	26	11	10	780.12	1560.24	95	1
LOC119219988	10	49	2	3	720.72	1441.44	95	1
LOC119219991	55	51	11	9	1011.7800000000001	2023.5600000000002	95	1
LOC119219995	8	2	22	6	715.44	1430.88	95	1
LOC119220000	34	71	4	7	757.35	1514.7	95	1
LOC119220001	34	25	6	5	343.53000000000003	687.0600000000001	95	1
LOC119220004	53	29	0	0	291.06	582.12	95	1
LOC119220005	1	7	0	0	104.94000000000001	209.88000000000002	95	1
LOC119220006	19	23	4	4	589.0500000000001	1178.1000000000001	95	1
LOC119220007	34	29	72	27	942.48	1884.96	95	1
LOC119220008	3	7	5	7	444.51000000000005	889.0200000000001	95	1
LOC119220015	21	22	3	4	484.11	968.22	95	1
LOC119220027	6	21	16	10	731.61	1463.22	95	1
LOC119220028	12	25	0	0	523.71	1047.42	95	1
LOC119220029	34	35	0	0	433.62	867.24	95	1
LOC119220034	52	35	10	4	649.77	1299.54	95	1
LOC119220042	20	54	0	0	862.2900000000001	1724.5800000000002	95	1
LOC119220043	7	20	0	0	442.53000000000003	885.0600000000001	95	1
LOC119220044	20	144	0	0	1991.88	3983.76	95	1
LOC119220049	26	40	0	0	677.1600000000001	1354.3200000000002	95	1
LOC119220050	8	36	0	0	618.75	1237.5	95	1
LOC119220056	12	24	0	2	373.23	746.46	95	1
LOC119220062	5	8	1	5	241.56	483.12	95	1
LOC119220064	26	41	8	5	681.45	1362.9	95	1
LOC119220065	13	17	9	9	527.6700000000001	1055.3400000000001	95	1
LOC119220066	25	11	56	19	370.26	740.52	95	1
LOC119220067	27	12	27	6	289.08000000000004	578.1600000000001	95	1
LOC119220081	63	117	0	0	2046.3300000000002	4092.6600000000003	95	1
LOC119220082	121	192	22	22	2200.77	4401.54	95	1
LOC119220084	10	41	3	6	536.58	1073.16	95	1
LOC119220086	3	0	0	0	92.4	184.8	95	1
LOC119220087	53	27	20	5	726	1452	95	1
LOC119220090	3	5	0	0	268.29	536.58	95	1
LOC119220096	8	13	4	4	210.87	421.74	95	1
LOC119220099	8	30	10	5	349.47	698.94	95	1
LOC119220102	11	30	3	9	712.8000000000001	1425.6000000000001	95	1
LOC119220106	47	31	22	12	804.87	1609.74	95	1
LOC119220107	33	21	107	25	793.32	1586.64	95	1
LOC119220108	1	0	5	3	447.81	895.62	95	1
LOC119220109	8	7	48	17	716.76	1433.52	95	1
LOC119220110	3	3	0	0	122.10000000000001	244.20000000000002	95	1
LOC119220112	4	1	16	4	357.39000000000004	714.7800000000001	95	1
LOC119220113	11	8	13	3	646.8000000000001	1293.6000000000001	95	1
LOC119220115	45	76	6	18	692.01	1384.02	95	1
LOC119220118	18	15	3	3	191.07000000000002	382.14000000000004	95	1
LOC119220124	7	5	2	0	114.84	229.68	95	1
LOC119220125	6	32	2	7	517.77	1035.54	95	1
LOC119220126	4	35	4	6	363.33000000000004	726.6600000000001	95	1
LOC119220130	49	46	14	6	811.8000000000001	1623.6000000000001	95	1
LOC119220137	38	11	8	2	630.63	1261.26	95	1
LOC119220144	18	22	12	12	639.5400000000001	1279.0800000000002	95	1
LOC119220157	3	13	1	1	391.05	782.1	95	1
LOC119220158	4	31	3	6	312.84000000000003	625.6800000000001	95	1
LOC119220159	6	28	1	4	252.45000000000002	504.90000000000003	95	1
LOC119220160	1	13	0	1	191.07000000000002	382.14000000000004	95	1
LOC119220161	1	5	1	1	66.33	132.66	95	1
LOC119220163	8	34	1	3	413.82	827.64	95	1
LOC119220177	37	57	11	11	1056.3300000000002	2112.6600000000003	95	1
LOC119220178	23	16	0	2	349.47	698.94	95	1
LOC119220179	21	47	18	11	655.0500000000001	1310.1000000000001	95	1
LOC119220183	20	36	11	7	593.01	1186.02	95	1
LOC119220185	45	43	11	12	649.44	1298.88	95	1
LOC119220188	12	11	4	0	392.04	784.08	95	1
LOC119220190	52	136	7	12	1429.5600000000002	2859.1200000000003	95	1
LOC119220193	3	8	3	3	142.56	285.12	95	1
LOC119220195	5	26	1	2	302.94	605.88	95	1
LOC119220196	12	21	6	0	747.45	1494.9	95	1
LOC119220198	16	17	12	6	426.69	853.38	95	1
LOC119220199	30	48	17	18	937.5300000000001	1875.0600000000002	95	1
LOC119220200	19	15	18	8	604.89	1209.78	95	1
LOC119220202	4	6	28	18	583.77	1167.54	95	1
LOC119220203	1	1	19	7	525.36	1050.72	95	1
LOC119220204	17	2	29	17	471.90000000000003	943.8000000000001	95	1
LOC119220205	7	6	1	1	281.16	562.32	95	1
LOC119220206	13	28	8	9	455.40000000000003	910.8000000000001	95	1
LOC119220211	8	28	5	1	561.33	1122.66	95	1
LOC119220212	43	59	8	6	598.95	1197.9	95	1
LOC119220213	11	18	0	0	279.18	558.36	95	1
LOC119220214	5	1	0	0	269.28000000000003	538.5600000000001	95	1
LOC119220221	2	48	3	5	887.0400000000001	1774.0800000000002	95	1
LOC119220228	85	71	37	14	1535.49	3070.98	95	1
LOC119220229	19	48	12	11	852.0600000000001	1704.1200000000001	95	1
LOC119220236	16	38	5	4	443.52000000000004	887.0400000000001	95	1
LOC119220240	152	84	0	0	1408.44	2816.88	95	1
LOC119220241	99	156	0	0	2018.94	4037.88	95	1
LOC119220248	21	75	0	0	922.6800000000001	1845.3600000000001	95	1
LOC119220249	57	39	0	0	816.75	1633.5	95	1
LOC119220254	9	48	0	0	650.4300000000001	1300.8600000000001	95	1
LOC119220255	4	44	0	0	702.57	1405.14	95	1
LOC119220256	3	21	14	11	560.34	1120.68	95	1
LOC119220261	2	5	0	0	521.73	1043.46	95	1
LOC119220263	29	28	0	0	449.13	898.26	95	1
LOC119220265	25	20	0	0	410.85	821.7	95	1
LOC119220268	27	21	0	0	481.14000000000004	962.2800000000001	95	1
LOC119220270	27	44	0	0	474.21000000000004	948.4200000000001	95	1
LOC119220272	17	37	0	0	468.27000000000004	936.5400000000001	95	1
LOC119220276	7	14	0	0	435.6	871.2	95	1
LOC119220280	14	6	0	0	353.1	706.2	95	1
LOC119220285	13	6	0	0	371.25	742.5	95	1
LOC119220288	17	33	0	0	357.39000000000004	714.7800000000001	95	1
LOC119220289	3	0	0	0	321.75	643.5	95	1
LOC119220293	0	17	0	0	308.88	617.76	95	1
LOC119220297	6	2	0	0	283.14	566.28	95	1
LOC119220302	3	17	0	0	265.32	530.64	95	1
LOC119220303	1	2	0	0	132.99	265.98	95	1
LOC119220304	2	11	0	0	254.43	508.86	95	1
LOC119220305	3	0	0	0	254.43	508.86	95	1
LOC119220307	11	20	0	0	252.45000000000002	504.90000000000003	95	1
LOC119220309	7	16	0	0	201.96	403.92	95	1
LOC119220314	12	10	0	0	114.84	229.68	95	1
LOC119220315	1	13	0	0	91.08	182.16	95	1
LOC119220316	1	4	0	0	72.27000000000001	144.54000000000002	95	1
LOC119220326	42	24	14	4	868.89	1737.78	95	1
LOC119220327	2	1	19	8	407.88	815.76	95	1
LOC119220331	0	6	2	0	112.86	225.72	95	1
LOC119220341	9	23	9	5	560.34	1120.68	95	1
LOC119220344	51	34	0	0	738.5400000000001	1477.0800000000002	95	1
LOC119220345	16	42	0	0	777.48	1554.96	95	1
LOC119220346	8	11	25	11	558.36	1116.72	95	1
LOC119220347	9	30	3	2	331.65000000000003	663.3000000000001	95	1
LOC119220348	10	31	2	3	300.96000000000004	601.9200000000001	95	1
LOC119220349	2	5	2	1	200.97	401.94	95	1
LOC119220351	8	32	1	3	476.19	952.38	95	1
LOC119220353	13	47	0	0	713.7900000000001	1427.5800000000002	95	1
LOC119220357	15	6	0	0	256.41	512.82	95	1
LOC119220358	3	56	0	0	753.72	1507.44	95	1
LOC119220366	22	57	0	0	986.0400000000001	1972.0800000000002	95	1
